candidate_id,target_job_role,education_level,degree_field,years_of_experience,num_projects,num_certifications,num_internships,technical_skills_count,relevant_skills_count,required_skills_count,skill_match_percentage,soft_skills_count,project_relevance_score,experience_relevance_score,education_relevance_score,resume_quality_score,ats_score,keyword_match_percentage,overall_resume_score,job_readiness_score,experience_level,missing_skills_count,job_readiness,shortlisted
C00152,Product Designer,Bachelor's,Information Technology,0,3,3,1,7,2,6,30.18,7,28.96,10.65,58.35,55.89,45.77,33.05,40.5,30.22,Fresher,4,Not Ready,0
C00153,Full Stack Developer,Bachelor's,Information Technology,12,12,1,1,6,6,7,89.13,8,81.55,84.69,93.03,82.73,80.71,83.66,86.52,79.28,Senior,1,Intermediate,1
C00154,Data Scientist,Master's,Mathematics,9,13,2,1,11,4,6,67.77,3,67.0,72.03,87.51,96.81,72.49,69.15,77.51,65.03,Senior,2,Beginner,0
C00155,Cloud Engineer,Master's,Computer Science,8,11,1,0,7,5,6,85.93,7,82.36,68.17,97.77,84.8,78.01,81.33,84.63,71.64,Senior,1,Beginner,1
C00156,Java Developer,Bachelor's,Information Technology,9,15,4,1,13,5,6,78.55,3,89.29,75.59,94.63,97.49,78.96,81.53,83.11,80.69,Senior,1,Intermediate,0
C00157,Backend Developer,Bachelor's,Software Engineering,6,3,2,1,9,4,6,67.32,3,57.26,56.3,99.72,67.09,61.05,63.79,65.64,59.68,Mid-Level,2,Beginner,0
C00158,Cybersecurity Analyst,Bachelor's,Information Technology,7,3,3,0,5,4,6,70.27,7,61.4,63.37,90.68,74.7,65.35,70.74,71.06,62.49,Mid-Level,2,Beginner,1
C00159,Machine Learning Engineer,Master's,Information Technology,1,3,4,2,4,3,6,49.12,7,46.92,22.46,95.45,73.2,63.65,53.53,56.72,53.22,Junior,3,Beginner,0
C00160,Full Stack Developer,Bachelor's,Computer Science,4,9,1,0,9,5,7,74.0,6,70.95,50.76,87.05,78.57,81.76,72.3,74.61,70.81,Mid-Level,2,Beginner,0
C00161,Mobile App Developer,Diploma,Computer Science,3,5,3,1,11,4,6,70.76,3,61.45,37.04,79.98,63.51,73.01,68.11,67.03,65.45,Mid-Level,2,Beginner,0
C00162,Full Stack Developer,Bachelor's,Computer Science,10,13,3,0,12,6,7,86.49,3,90.22,82.88,92.98,95.64,90.68,84.9,91.11,85.89,Senior,1,Intermediate,1
C00163,Product Designer,Master's,Other,6,9,2,1,6,2,6,38.17,5,34.42,42.44,37.02,89.8,61.29,45.02,57.03,42.15,Mid-Level,4,Not Ready,0
C00164,Python Developer,Master's,Data Science,12,9,3,1,9,5,6,88.0,8,78.85,86.28,99.84,94.65,85.32,93.15,89.49,78.89,Senior,1,Intermediate,1
C00165,UI/UX Designer,Bachelor's,Computer Science,0,0,0,1,6,2,6,37.24,7,1.59,14.69,72.31,55.73,49.74,41.34,46.37,28.18,Fresher,4,Not Ready,0
C00166,Data Scientist,Master's,Computer Science,8,13,4,0,12,5,6,83.28,3,91.42,68.22,93.35,97.39,94.14,82.11,86.71,77.21,Senior,1,Intermediate,0
C00167,Java Developer,Bachelor's,Software Engineering,3,5,3,0,6,4,6,67.88,6,58.47,40.0,98.41,78.67,74.34,66.3,72.12,60.38,Mid-Level,2,Beginner,0
C00168,Mobile App Developer,Diploma,Computer Science,6,3,0,0,9,5,6,80.61,8,76.56,61.03,77.79,56.61,71.21,73.86,67.31,62.66,Mid-Level,1,Beginner,1
C00169,Product Designer,Bachelor's,Other,12,12,4,0,7,4,6,69.33,9,75.95,73.8,31.65,98.52,83.73,75.77,74.8,67.15,Senior,2,Beginner,0
C00170,Cybersecurity Analyst,Master's,Information Technology,9,5,1,1,7,5,6,88.1,5,67.94,74.42,99.23,82.84,92.69,84.85,89.14,75.25,Senior,1,Intermediate,0
C00171,Machine Learning Engineer,Master's,Mathematics,14,15,4,0,8,4,6,71.29,2,76.96,80.38,88.05,93.5,86.14,71.86,84.82,76.14,Senior,2,Intermediate,1
C00172,Cybersecurity Analyst,Bachelor's,Computer Science,12,15,2,0,5,5,6,81.35,8,88.24,79.6,87.97,89.89,77.53,87.08,85.04,78.67,Senior,1,Intermediate,1
C00173,Data Scientist,Master's,Data Science,12,8,5,1,4,4,6,64.06,10,70.05,74.66,95.35,100.0,84.13,71.46,80.16,76.12,Senior,2,Intermediate,1
C00174,DevOps Engineer,Diploma,Computer Science,7,4,0,0,8,5,6,85.03,4,77.94,67.33,78.79,56.78,72.61,77.55,71.19,73.17,Mid-Level,1,Beginner,0
C00175,QA Engineer,Master's,Information Technology,7,6,3,0,10,4,6,67.98,7,63.8,57.85,92.03,83.7,67.93,69.97,72.71,66.45,Mid-Level,2,Beginner,1
C00176,Data Analyst,Bachelor's,Business,8,8,1,0,8,4,6,68.01,5,58.47,64.14,67.54,76.56,64.16,66.12,67.22,65.09,Senior,2,Beginner,0
C00177,Java Developer,Bachelor's,Computer Science,2,1,2,0,7,3,6,47.81,10,36.81,26.09,90.17,52.62,45.24,44.14,47.0,42.27,Junior,3,Not Ready,0
C00178,Full Stack Developer,Bachelor's,Information Technology,0,2,0,1,6,3,7,47.17,4,35.64,25.43,85.87,46.82,44.56,47.18,49.28,40.79,Fresher,4,Not Ready,0
C00179,Cybersecurity Analyst,PhD,Computer Science,15,9,5,1,6,5,6,82.28,10,78.92,86.1,99.11,100.0,91.09,83.92,93.11,87.87,Senior,1,Intermediate,1
C00180,QA Engineer,Diploma,Software Engineering,4,8,0,0,6,3,6,47.58,3,44.95,41.71,76.04,51.83,47.42,47.99,49.78,41.28,Mid-Level,3,Not Ready,0
C00181,Full Stack Developer,Master's,Computer Science,2,3,3,0,9,3,7,41.4,6,45.85,31.48,100.0,69.29,54.06,42.08,56.73,51.84,Junior,4,Beginner,0
C00182,Frontend Developer,Master's,Software Engineering,4,7,1,1,4,4,6,70.69,9,56.9,42.51,100.0,66.69,67.84,67.84,67.6,61.19,Mid-Level,2,Beginner,0
C00183,QA Engineer,Diploma,Software Engineering,8,11,2,1,13,5,6,85.63,8,85.6,74.32,78.46,71.88,82.89,80.63,77.93,79.56,Senior,1,Intermediate,0
C00184,Mobile App Developer,Master's,Electronics,6,9,4,0,5,3,6,54.17,9,52.4,51.7,58.19,87.44,69.09,62.88,67.38,54.38,Mid-Level,3,Beginner,0
C00185,UI/UX Designer,Bachelor's,Design,0,2,2,3,7,3,6,48.46,8,37.47,26.15,90.25,61.19,51.0,46.72,52.57,43.18,Fresher,3,Not Ready,0
C00186,QA Engineer,Bachelor's,Information Technology,3,6,3,1,10,4,6,71.55,3,61.6,37.58,81.88,72.27,64.28,71.75,68.63,58.89,Mid-Level,2,Beginner,0
C00187,Java Developer,Diploma,Information Technology,3,7,2,0,12,4,6,61.9,5,67.93,36.75,79.59,67.4,57.96,67.56,59.17,59.65,Mid-Level,2,Beginner,0
C00188,QA Engineer,Master's,Other,3,8,1,0,3,2,6,37.94,9,36.9,31.51,43.86,75.16,47.3,45.93,49.46,39.32,Mid-Level,4,Not Ready,0
C00189,UI/UX Designer,Bachelor's,Design,12,8,3,1,10,5,6,80.28,6,71.59,78.83,93.42,93.46,86.48,81.39,86.7,73.29,Senior,1,Beginner,0
C00190,UI/UX Designer,Bachelor's,Computer Science,6,8,3,0,6,3,6,54.94,3,58.09,51.82,71.23,81.93,60.96,59.29,61.59,55.58,Mid-Level,3,Beginner,0
C00191,Data Analyst,Bachelor's,Other,9,15,5,0,7,4,6,68.89,8,73.87,67.24,38.7,98.15,74.59,77.68,73.02,70.02,Senior,2,Beginner,0
C00192,Backend Developer,Diploma,Information Technology,4,8,2,1,12,5,6,83.17,2,84.48,48.21,80.89,60.57,69.38,81.27,67.92,68.87,Mid-Level,1,Beginner,0
C00193,Data Scientist,Bachelor's,Mathematics,8,11,2,0,5,5,6,82.41,6,88.41,71.87,77.65,90.3,80.77,80.08,84.04,74.63,Senior,1,Beginner,0
C00194,Data Scientist,Master's,Data Science,10,6,2,1,7,5,6,82.82,8,75.83,86.53,100.0,77.31,80.24,83.59,84.41,80.49,Senior,1,Intermediate,1
C00195,Java Developer,Bachelor's,Information Technology,6,5,4,0,9,5,6,81.12,2,69.54,54.86,94.57,86.47,86.09,85.47,79.87,68.25,Mid-Level,1,Beginner,0
C00196,Cybersecurity Analyst,Master's,Electronics,10,7,4,1,11,4,6,69.2,6,68.14,78.8,81.59,98.03,82.55,70.85,82.35,68.06,Senior,2,Beginner,0
C00197,UI/UX Designer,Bachelor's,Design,10,9,2,1,6,5,6,79.44,4,85.1,76.47,99.48,91.78,84.74,79.91,82.87,77.56,Senior,1,Intermediate,0
C00198,Machine Learning Engineer,Master's,Data Science,4,10,3,0,11,4,6,65.7,2,65.06,42.55,97.32,89.86,82.23,69.58,78.0,62.26,Mid-Level,2,Beginner,1
C00199,Python Developer,Bachelor's,Software Engineering,2,2,0,2,4,4,6,67.7,10,54.06,31.45,96.48,62.22,65.56,66.1,63.75,56.44,Junior,2,Beginner,0
C00200,Java Developer,Bachelor's,Computer Science,9,12,4,1,8,5,6,86.56,3,89.53,78.56,90.53,84.79,90.26,83.92,86.22,80.54,Senior,1,Intermediate,1
C00201,Frontend Developer,Bachelor's,Computer Science,10,12,2,0,10,5,6,81.51,6,76.67,77.15,90.11,82.42,85.18,77.32,84.9,71.21,Senior,1,Beginner,0
C00202,Mobile App Developer,Master's,Information Technology,7,7,1,1,4,4,6,65.27,5,60.16,57.63,100.0,83.62,78.88,68.28,78.05,62.74,Mid-Level,2,Beginner,1
C00203,Java Developer,Diploma,Software Engineering,1,4,2,1,7,3,6,48.88,6,48.12,21.84,87.04,48.17,52.0,50.4,52.04,48.36,Junior,3,Not Ready,0
C00204,Frontend Developer,Master's,Information Technology,7,4,5,1,6,4,6,69.48,9,61.64,59.62,95.48,93.81,79.22,73.68,78.87,66.53,Mid-Level,2,Beginner,1
C00205,Python Developer,Bachelor's,Computer Science,11,14,2,0,7,5,6,82.5,9,91.82,79.24,93.5,88.52,84.46,87.5,83.4,81.17,Senior,1,Intermediate,0
C00206,Backend Developer,Bachelor's,Computer Science,9,10,2,0,13,5,6,85.72,5,78.72,76.95,91.45,87.91,81.78,90.06,83.27,76.0,Senior,1,Intermediate,1
C00207,Java Developer,Diploma,Software Engineering,1,2,4,1,3,3,6,53.35,6,35.24,25.98,83.79,48.81,45.53,51.58,49.16,45.74,Junior,3,Not Ready,0
C00208,Machine Learning Engineer,Bachelor's,Data Science,12,9,3,0,5,5,6,87.97,9,80.47,82.7,96.78,91.88,93.9,88.96,93.38,79.02,Senior,1,Intermediate,1
C00209,Python Developer,Master's,Data Science,5,3,4,0,10,4,6,64.32,6,50.11,52.03,92.93,79.29,67.88,66.03,66.98,59.69,Mid-Level,2,Beginner,0
C00210,Java Developer,PhD,Electronics,2,1,1,2,5,1,6,20.65,2,19.36,24.92,67.8,65.87,35.59,25.35,39.41,25.67,Junior,5,Not Ready,0
C00211,DevOps Engineer,Master's,Information Technology,5,10,2,1,5,3,6,54.58,10,62.08,51.29,100.0,84.21,73.84,56.26,70.04,57.27,Mid-Level,3,Beginner,0
C00212,Data Scientist,Diploma,Information Technology,3,10,1,1,13,5,6,84.12,8,76.02,45.55,73.11,60.71,77.54,77.03,68.81,70.86,Mid-Level,1,Beginner,0
C00213,UI/UX Designer,Bachelor's,Other,4,8,5,1,9,3,6,45.62,5,46.36,40.63,25.08,82.16,54.39,57.51,54.32,42.85,Mid-Level,3,Not Ready,0
C00214,Full Stack Developer,Bachelor's,Computer Science,10,15,2,0,7,5,7,74.5,7,76.5,77.85,90.47,78.7,70.83,74.79,74.99,67.57,Senior,2,Beginner,1
C00215,Backend Developer,PhD,Data Science,15,9,3,1,11,5,6,80.75,5,87.54,85.85,71.97,100.0,91.84,89.41,88.64,77.1,Senior,1,Intermediate,0
C00216,Data Scientist,Bachelor's,Data Science,4,8,0,1,9,4,6,71.48,2,60.38,50.38,97.93,75.1,80.29,72.42,76.93,65.98,Mid-Level,2,Beginner,1
C00217,Full Stack Developer,Bachelor's,Software Engineering,9,5,3,1,8,5,7,72.83,4,67.31,73.24,91.63,84.35,77.42,70.26,75.85,69.94,Senior,2,Beginner,1
C00218,Data Scientist,Bachelor's,Information Technology,4,6,3,0,8,4,6,64.88,6,67.9,40.47,82.29,72.86,60.54,66.29,64.85,55.24,Mid-Level,2,Beginner,0
C00219,UI/UX Designer,Bachelor's,Other,2,2,2,0,8,2,6,28.78,8,33.84,25.97,28.72,66.07,50.39,40.75,43.54,30.91,Junior,4,Not Ready,0
C00220,DevOps Engineer,Bachelor's,Software Engineering,11,11,5,0,11,5,6,84.9,6,79.01,87.39,86.92,88.63,86.49,82.85,84.04,77.82,Senior,1,Intermediate,1
C00221,QA Engineer,Master's,Information Technology,5,10,0,1,12,5,6,84.15,7,80.65,55.41,90.8,81.64,79.67,82.18,81.12,74.92,Mid-Level,1,Beginner,0
C00222,Full Stack Developer,Bachelor's,Software Engineering,3,6,0,0,9,5,7,71.4,2,61.42,38.0,95.91,60.81,72.84,66.35,63.98,55.44,Mid-Level,2,Beginner,1
C00223,Product Designer,Bachelor's,Computer Science,3,3,5,1,4,4,6,70.02,3,55.15,43.52,61.94,76.47,67.03,75.07,66.34,58.06,Mid-Level,2,Beginner,1
C00224,Data Scientist,Diploma,Data Science,8,9,4,1,10,5,6,78.33,5,78.83,65.1,85.23,85.07,76.65,77.72,77.12,70.67,Senior,1,Beginner,0
C00225,Python Developer,Master's,Other,11,9,4,1,5,3,6,51.63,9,57.37,67.46,43.48,92.35,65.12,61.9,68.64,53.52,Senior,3,Beginner,0
C00226,Cybersecurity Analyst,Master's,Business,5,3,0,0,10,3,6,52.54,8,42.79,47.37,60.91,60.26,56.34,56.18,53.48,50.0,Mid-Level,3,Beginner,0
C00227,Product Designer,PhD,Design,11,8,1,0,10,5,6,84.35,4,75.41,85.55,100.0,83.64,84.29,84.3,85.12,82.7,Senior,1,Intermediate,1
C00228,Python Developer,Bachelor's,Data Science,10,7,0,1,11,5,6,87.54,8,80.28,88.01,87.29,71.89,86.19,81.36,82.41,76.92,Senior,1,Intermediate,1
C00229,Cybersecurity Analyst,Master's,Electronics,2,6,1,2,4,3,6,50.62,2,56.15,30.44,79.96,64.61,60.8,55.76,55.87,44.06,Junior,3,Not Ready,0
C00230,Frontend Developer,Diploma,Software Engineering,6,7,5,0,7,5,6,82.71,10,72.93,63.47,87.05,75.24,87.2,76.73,79.54,78.41,Mid-Level,1,Intermediate,0
C00231,Cloud Engineer,Bachelor's,Software Engineering,1,5,3,0,11,3,6,48.97,4,41.61,23.39,93.65,64.96,52.0,55.88,55.39,49.74,Junior,3,Not Ready,0
C00232,Backend Developer,Bachelor's,Software Engineering,9,8,4,1,11,5,6,87.39,8,70.86,74.22,96.74,88.28,84.35,85.64,84.93,80.23,Senior,1,Intermediate,1
C00233,Backend Developer,Master's,Information Technology,14,13,0,0,5,4,6,69.5,2,69.41,78.13,99.33,82.32,67.54,70.81,79.16,69.37,Senior,2,Beginner,1
C00234,Java Developer,Bachelor's,Computer Science,0,1,1,0,3,2,6,35.84,8,21.79,16.91,87.78,53.41,50.56,35.03,46.38,32.56,Fresher,4,Not Ready,0
C00235,Java Developer,Diploma,Information Technology,8,15,5,1,5,5,6,85.38,8,85.43,71.27,78.47,78.23,77.8,83.78,77.5,76.07,Senior,1,Intermediate,1
C00236,Data Scientist,PhD,Information Technology,3,9,5,0,7,4,6,62.42,7,74.06,34.9,92.97,94.58,77.27,70.34,71.71,58.85,Mid-Level,2,Beginner,0
C00237,QA Engineer,Bachelor's,Software Engineering,5,4,3,0,5,4,6,67.77,4,56.34,51.31,82.71,78.36,79.15,65.94,70.21,67.63,Mid-Level,2,Beginner,1
C00238,UI/UX Designer,Master's,Design,9,15,3,0,5,5,6,85.34,2,89.55,73.0,99.08,93.83,84.79,86.54,89.59,79.25,Senior,1,Intermediate,0
C00239,Cybersecurity Analyst,Bachelor's,Electronics,5,5,5,1,10,4,6,62.69,10,52.97,44.73,69.34,83.97,77.83,66.28,68.32,59.65,Mid-Level,2,Beginner,0
C00240,Cybersecurity Analyst,Diploma,Electronics,2,1,5,0,9,3,6,51.38,6,37.37,27.7,62.14,54.69,58.74,54.43,48.65,45.07,Junior,3,Not Ready,0
C00241,Data Scientist,Bachelor's,Data Science,0,3,2,0,3,2,6,32.92,8,34.89,26.82,96.07,53.8,48.5,40.48,49.27,43.59,Fresher,4,Not Ready,0
C00242,Product Designer,Bachelor's,Design,5,3,4,0,4,4,6,69.1,9,61.64,46.41,95.21,71.94,76.96,70.51,71.21,63.01,Mid-Level,2,Beginner,1
C00243,UI/UX Designer,Master's,Information Technology,1,5,0,2,6,3,6,49.54,4,49.58,28.97,72.48,62.84,53.94,53.7,55.79,40.08,Junior,3,Not Ready,0
C00244,UI/UX Designer,Bachelor's,Computer Science,2,2,0,1,2,2,6,31.34,3,29.71,27.49,65.56,62.83,37.63,40.29,43.09,34.11,Junior,4,Not Ready,0
C00245,Java Developer,Bachelor's,Computer Science,6,7,0,1,9,4,6,63.52,10,66.46,57.1,93.82,72.46,60.87,63.2,66.02,57.46,Mid-Level,2,Beginner,1
C00246,Full Stack Developer,Bachelor's,Information Technology,9,12,5,1,12,6,7,89.0,6,91.2,83.52,88.08,100.0,90.63,89.74,91.28,89.9,Senior,1,Intermediate,1
C00247,UI/UX Designer,Diploma,Computer Science,1,2,1,0,3,3,6,50.03,9,38.1,28.78,63.59,52.91,56.92,53.09,50.28,44.48,Junior,3,Not Ready,0
C00248,UI/UX Designer,Bachelor's,Design,3,7,2,1,4,4,6,63.96,4,57.71,34.37,91.65,74.5,71.9,66.22,64.88,53.51,Mid-Level,2,Beginner,0
C00249,DevOps Engineer,Bachelor's,Electronics,12,6,2,1,3,3,6,48.54,5,42.69,67.04,47.22,81.72,57.74,50.76,61.13,48.1,Senior,3,Not Ready,0
C00250,Cloud Engineer,PhD,Software Engineering,2,6,2,0,11,3,6,49.16,4,47.86,33.29,100.0,81.23,56.74,55.57,61.25,53.8,Junior,3,Beginner,0
C00251,Frontend Developer,Bachelor's,Computer Science,12,15,1,0,9,5,6,79.51,6,84.06,82.7,86.43,78.3,77.29,83.22,78.05,75.32,Senior,1,Intermediate,1
C00252,Mobile App Developer,Diploma,Electronics,5,5,3,0,4,2,6,33.08,8,35.14,41.81,41.28,60.05,36.03,40.71,42.9,40.45,Mid-Level,4,Not Ready,0
C00253,QA Engineer,Master's,Software Engineering,4,6,3,1,8,4,6,69.58,10,61.55,49.34,91.83,85.12,75.26,68.45,73.4,67.48,Mid-Level,2,Beginner,0
C00254,Cybersecurity Analyst,Bachelor's,Computer Science,10,6,2,1,12,5,6,82.23,5,76.33,77.67,94.68,82.37,75.47,81.01,82.96,74.78,Senior,1,Beginner,1
C00255,Mobile App Developer,Bachelor's,Information Technology,4,6,3,0,9,4,6,65.17,10,60.29,43.29,85.69,73.43,72.04,68.39,68.97,55.71,Mid-Level,2,Beginner,0
C00256,Full Stack Developer,Bachelor's,Information Technology,1,3,5,0,5,3,7,45.9,2,43.15,21.93,90.48,75.26,58.99,54.59,58.89,51.56,Junior,4,Beginner,0
C00257,Full Stack Developer,Diploma,Software Engineering,0,3,0,1,5,3,7,45.28,5,33.5,32.26,81.95,48.5,53.1,48.51,50.34,43.76,Fresher,4,Not Ready,0
C00258,Python Developer,Bachelor's,Software Engineering,4,7,1,1,8,4,6,66.41,6,67.3,41.95,92.71,66.52,62.32,63.58,63.92,63.1,Mid-Level,2,Beginner,0
C00259,DevOps Engineer,Bachelor's,Computer Science,10,8,2,1,8,5,6,82.16,3,83.82,84.94,86.6,79.35,84.11,79.24,85.44,79.85,Senior,1,Intermediate,1
C00260,Cloud Engineer,Bachelor's,Computer Science,5,3,5,0,6,4,6,63.85,6,59.36,50.78,82.65,82.04,75.58,70.1,69.37,59.7,Mid-Level,2,Beginner,1
C00261,Mobile App Developer,Bachelor's,Information Technology,8,11,2,1,9,4,6,64.26,6,62.37,61.5,93.79,83.92,64.75,69.86,70.77,67.0,Senior,2,Beginner,0
C00262,Frontend Developer,Bachelor's,Electronics,12,12,3,1,11,4,6,69.92,9,76.85,77.23,47.49,82.08,68.3,77.34,70.37,69.43,Senior,2,Beginner,1
C00263,Frontend Developer,Master's,Other,12,8,0,0,4,3,6,45.4,2,50.58,60.66,36.3,79.77,63.69,52.94,58.82,49.07,Senior,3,Not Ready,0
C00264,UI/UX Designer,Diploma,Information Technology,8,8,0,1,6,5,6,85.96,8,71.29,73.72,58.37,65.01,79.57,85.41,75.05,70.81,Senior,1,Beginner,1
C00265,Data Scientist,Master's,Computer Science,7,4,5,1,8,4,6,65.56,9,55.0,63.88,95.97,93.37,74.15,71.4,75.72,72.37,Mid-Level,2,Beginner,0
C00266,Frontend Developer,Bachelor's,Electronics,2,1,2,0,10,2,6,34.26,3,21.02,29.94,49.55,63.34,43.87,44.5,42.82,33.96,Junior,4,Not Ready,0
C00267,Product Designer,Bachelor's,Information Technology,1,1,0,0,2,2,6,29.9,5,30.34,20.17,60.99,56.28,39.73,36.85,42.63,27.31,Junior,4,Not Ready,0
C00268,Frontend Developer,Master's,Software Engineering,10,11,4,1,8,5,6,86.71,7,88.01,84.38,100.0,96.82,89.19,85.27,91.27,82.24,Senior,1,Intermediate,1
C00269,Full Stack Developer,Bachelor's,Software Engineering,8,6,0,0,10,6,7,81.23,3,70.08,66.53,94.23,72.71,83.92,83.36,79.82,68.31,Senior,1,Beginner,0
C00270,Product Designer,Master's,Design,4,5,2,0,12,5,6,81.2,5,79.01,44.22,100.0,80.86,83.02,85.86,77.69,73.98,Mid-Level,1,Beginner,0
C00271,Java Developer,Bachelor's,Computer Science,1,6,4,2,4,4,6,69.84,9,67.97,26.42,94.38,70.67,63.31,67.11,62.73,60.06,Junior,2,Beginner,0
C00272,Data Analyst,Diploma,Data Science,8,10,0,1,5,4,6,71.4,7,72.48,66.24,89.68,63.45,72.99,68.07,69.66,63.78,Senior,2,Beginner,1
C00273,Data Scientist,Bachelor's,Computer Science,9,7,0,1,6,5,6,78.96,10,72.53,71.63,88.09,71.48,81.8,74.01,75.11,70.82,Senior,1,Beginner,1
C00274,Cloud Engineer,Bachelor's,Software Engineering,10,14,0,0,9,4,6,67.47,9,73.42,76.6,86.44,76.38,70.84,65.08,73.57,64.91,Senior,2,Beginner,1
C00275,Backend Developer,Diploma,Information Technology,3,6,4,0,11,4,6,68.92,6,63.52,43.31,81.67,71.3,66.89,69.77,68.48,66.96,Mid-Level,2,Beginner,0
C00276,Frontend Developer,Bachelor's,Computer Science,12,6,0,1,13,5,6,85.75,5,75.55,86.97,89.83,71.78,85.92,82.02,81.86,76.86,Senior,1,Intermediate,1
C00277,Data Scientist,Diploma,Data Science,4,10,4,1,8,5,6,80.09,9,82.75,48.52,85.79,75.32,73.86,79.66,72.41,72.42,Mid-Level,1,Beginner,0
C00278,UI/UX Designer,Bachelor's,Design,5,5,4,1,9,4,6,63.85,9,55.76,47.01,98.26,83.83,79.36,68.56,71.5,62.4,Mid-Level,2,Beginner,0
C00279,Full Stack Developer,Bachelor's,Computer Science,7,5,0,1,11,5,7,74.88,6,69.38,64.68,86.75,63.53,65.83,76.35,67.94,62.99,Mid-Level,2,Beginner,1
C00280,Frontend Developer,Master's,Electronics,2,2,5,1,2,2,6,35.84,4,24.1,27.04,59.58,69.5,49.08,46.78,45.86,37.01,Junior,4,Not Ready,0
C00281,Data Scientist,Bachelor's,Other,12,5,1,1,9,3,6,49.66,7,51.67,67.22,31.54,74.38,61.1,59.6,61.14,49.39,Senior,3,Not Ready,1
C00282,Machine Learning Engineer,Bachelor's,Data Science,7,6,2,1,9,4,6,65.07,2,62.5,63.53,96.15,75.66,69.33,62.69,68.87,65.13,Mid-Level,2,Beginner,0
C00283,Data Analyst,Master's,Data Science,5,10,0,1,4,3,6,49.49,2,50.8,47.09,95.5,71.29,59.94,51.66,59.83,50.22,Mid-Level,3,Beginner,1
C00284,Python Developer,Bachelor's,Data Science,3,3,3,1,9,4,6,69.39,4,53.62,41.31,86.77,74.87,69.78,66.15,65.5,63.54,Mid-Level,2,Beginner,0
C00285,Python Developer,Master's,Information Technology,2,5,1,1,8,3,6,45.3,7,54.88,34.85,100.0,64.75,54.86,50.98,55.36,52.5,Junior,3,Beginner,0
C00286,Data Analyst,Master's,Business,8,11,1,1,12,4,6,64.48,7,77.25,66.31,75.1,88.3,75.97,74.15,73.52,63.5,Senior,2,Beginner,1
C00287,Machine Learning Engineer,Bachelor's,Computer Science,7,4,4,0,5,4,6,70.01,10,66.3,59.93,86.86,85.36,69.14,69.01,71.78,67.94,Mid-Level,2,Beginner,1
C00288,Mobile App Developer,PhD,Information Technology,9,14,4,1,10,5,6,80.8,6,86.2,78.45,100.0,100.0,89.73,88.68,91.3,83.89,Senior,1,Intermediate,0
C00289,QA Engineer,Diploma,Computer Science,0,1,0,0,7,2,6,32.45,10,26.61,32.39,68.85,48.05,35.71,37.48,39.42,30.35,Fresher,4,Not Ready,0
C00290,Cloud Engineer,Bachelor's,Information Technology,3,8,5,1,9,5,6,79.53,9,82.43,40.97,90.31,81.39,77.07,80.86,74.28,67.65,Mid-Level,1,Beginner,1
C00291,UI/UX Designer,Bachelor's,Other,12,5,1,1,11,3,6,52.33,3,50.04,71.76,34.32,76.57,64.54,61.16,61.95,50.94,Senior,3,Beginner,1
C00292,Mobile App Developer,Master's,Electronics,2,6,4,2,5,1,6,17.44,5,21.76,29.47,56.19,74.44,33.31,29.78,42.77,25.33,Junior,5,Not Ready,0
C00293,Frontend Developer,Bachelor's,Computer Science,0,1,2,0,2,2,6,34.01,2,24.91,30.47,94.38,65.24,42.66,44.96,49.07,37.35,Fresher,4,Not Ready,0
C00294,UI/UX Designer,Diploma,Information Technology,1,2,2,2,6,3,6,47.27,7,44.82,27.28,52.53,48.25,52.83,50.67,46.3,41.05,Junior,3,Not Ready,0
C00295,Data Scientist,Master's,Computer Science,7,3,1,1,6,4,6,62.51,9,57.3,61.91,94.82,68.54,63.02,66.8,69.23,59.51,Mid-Level,2,Beginner,0
C00296,UI/UX Designer,Bachelor's,Other,11,9,5,0,3,3,6,54.34,8,56.44,64.78,30.32,93.11,68.37,58.7,67.64,61.72,Senior,3,Beginner,1
C00297,Data Analyst,Master's,Data Science,9,15,4,0,9,5,6,79.5,10,88.47,77.01,100.0,88.73,80.86,81.85,83.24,82.99,Senior,1,Intermediate,1
C00298,UI/UX Designer,Bachelor's,Computer Science,11,11,0,1,9,4,6,62.73,9,67.51,74.98,69.13,82.53,63.77,65.64,68.51,57.99,Senior,2,Beginner,1
C00299,Python Developer,Diploma,Information Technology,5,8,5,0,11,4,6,70.46,6,66.25,51.16,77.31,78.2,80.89,69.21,75.11,71.51,Mid-Level,2,Beginner,1
C00300,Machine Learning Engineer,Bachelor's,Information Technology,10,8,3,0,13,5,6,85.86,5,79.17,82.92,86.77,89.7,92.59,83.09,90.15,81.18,Senior,1,Intermediate,1
C00301,Machine Learning Engineer,Bachelor's,Computer Science,11,10,5,0,12,5,6,80.85,6,87.17,81.52,89.84,91.94,86.45,81.32,83.26,79.31,Senior,1,Intermediate,1
C00302,Cloud Engineer,PhD,Other,13,8,4,0,6,3,6,52.28,3,49.53,71.58,46.71,100.0,69.77,64.66,69.52,62.47,Senior,3,Beginner,0
C00303,Product Designer,Bachelor's,Information Technology,1,4,2,2,6,3,6,46.2,5,53.02,27.54,56.81,59.06,48.26,49.24,47.7,39.85,Junior,3,Not Ready,0
C00304,UI/UX Designer,Bachelor's,Information Technology,10,14,0,1,6,5,6,79.17,9,84.96,75.79,61.0,82.59,82.18,76.49,76.86,66.32,Senior,1,Beginner,1
